person_age,person_gender,person_income,person_emp_exp,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,person_education_Associate,person_education_Bachelor,person_education_Doctorate,person_education_Master,person_home_ownership_MORTGAGE,person_home_ownership_OTHER,person_home_ownership_OWN,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_VENTURE,log_person_income,log_loan_amnt,whole_loan_percent_income,loan_credit,interest_burden,employment_experience_ratio,interest_per_credit_score,default_interest_interaction,high_loan_burden,high_interest_rate,annual_interest_amount,young_applicant,low_income_applicant,high_income_applicant,short_credit_history,loan_status
26.0,1,281792.0,1,21600.0,12.18,0.08,3.0,584,1,0,1,0,0,1,0,0,0,0,1,0,0,12.548928037825913,9.980494888896912,0.010102770838064956,5.900018169429934,0.9744,0.125,0.020856164347849034,12.18,0,0,2630.88,0,0,1,0,0
25.0,1,266090.0,4,11900.0,14.42,0.04,3.0,669,0,0,1,0,0,1,0,0,1,0,0,0,0,12.491593634522332,9.38437770918244,0.006896087789845541,4.613482731406667,0.5768,0.5714285714285714,0.02155455901112921,0.0,0,1,1715.98,0,0,1,0,1
26.0,1,279664.0,3,25000.0,14.17,0.09,2.0,642,1,0,0,0,0,1,0,0,0,0,0,1,0,12.541347737287909,10.12667110305036,0.013560915956290406,8.70610804393844,1.2752999999999999,0.375,0.02207165105596316,14.17,0,1,3542.5,0,0,1,1,0
25.0,0,277017.0,4,35000.0,13.99,0.13,4.0,622,1,0,0,0,0,1,0,0,0,0,0,1,0,12.5318377650077,10.463131911491967,0.018939270875072647,11.780226484295186,1.8187,0.5714285714285714,0.022491961378630288,13.99,1,1,4896.5,0,0,1,0,0
23.0,1,100756.0,0,25300.0,10.99,0.25,3.0,689,0,1,0,0,0,0,0,0,0,1,0,0,0,11.52046695630357,10.138599199626192,0.030107090396601692,20.743785283258564,2.7475,0.0,0.015950653097314003,0.0,1,0,2780.47,1,0,1,0,1
22.0,1,16218.0,1,2000.0,5.42,0.12,4.0,614,0,0,0,0,0,1,0,0,0,0,0,0,0,9.69393867348769,7.601402334583733,0.007917129115797263,4.8611172770995195,0.6504,0.25,0.008827361549141105,0.0,0,0,108.4,1,1,0,0,1
25.0,0,16211.0,2,1750.0,13.61,0.11,3.0,597,1,0,1,0,0,0,0,1,0,0,0,0,0,9.693506987748199,7.467942332285852,0.015771698229597186,9.41570384306952,1.4970999999999999,0.2857142857142857,0.02279731989481186,13.61,0,1,238.175,0,1,0,0,0
21.0,0,51922.0,3,25000.0,12.73,0.48,3.0,673,0,0,1,0,0,0,0,0,0,1,0,0,0,10.857517130910551,10.12667110305036,0.06610877855244406,44.49120796579485,6.1104,1.0,0.018915304578134763,0.0,1,0,3182.5,1,0,0,0,1
24.0,1,50309.0,3,25000.0,11.01,0.5,3.0,625,0,1,0,0,0,0,0,0,0,0,1,0,0,10.825959143485365,10.12667110305036,0.05968117036713113,37.30073147945696,5.505,0.5,0.0176159999718144,0.0,1,0,2752.5,1,0,0,0,1
25.0,1,16378.0,0,3000.0,12.87,0.18,4.0,603,0,0,0,0,0,0,0,1,1,0,0,0,0,9.70375530548238,8.006700845440367,0.02540603248259861,15.319837587006962,2.3165999999999998,0.0,0.02134328354669439,0.0,1,0,386.1,0,1,0,0,1
24.0,1,16572.0,0,3650.0,9.91,0.22,3.0,589,0,0,1,0,0,1,0,0,0,0,1,0,0,9.715530144123544,8.202756381655638,0.024029386917692495,14.15330889452088,2.1802,0.0,0.016825127305899613,0.0,1,0,361.715,1,1,0,0,1
26.0,1,272201.0,5,20000.0,11.49,0.07,4.0,670,1,0,0,0,1,1,0,0,0,0,1,0,0,12.514299716711085,9.90353755128617,0.009177041965312398,6.148618116759307,0.8043000000000001,0.625,0.017149253705747384,11.49,0,0,2298.0,0,0,1,0,0
25.0,0,271324.0,3,30000.0,19.91,0.11,2.0,637,1,0,1,0,0,1,0,0,0,0,1,0,0,12.511072643314217,10.308985993422082,0.02311995990034055,14.72741445651693,2.1901,0.42857142857142855,0.031255886921105355,19.91,1,1,5973.0,0,0,1,1,0
26.0,1,256862.0,2,35000.0,10.65,0.14,2.0,643,0,1,0,0,0,1,0,0,0,1,0,0,0,12.456298147812975,10.463131911491967,0.015874282688758946,10.207163768872002,1.491,0.25,0.0165629859773515,0.0,0,0,3727.5,0,0,1,1,1
24.0,1,271342.0,0,6000.0,11.01,0.02,4.0,508,1,0,0,0,0,0,0,0,0,0,0,1,0,12.511138982217584,8.699681400989514,0.0026556891303226187,1.3490900782038904,0.2202,0.0,0.021673228303792858,11.01,0,0,660.6,1,0,1,0,0
24.0,1,16470.0,2,4500.0,11.83,0.27,4.0,643,0,0,0,0,0,1,0,0,1,0,0,0,0,9.709356537782675,8.412054873292933,0.03505464480874317,22.54013661202186,3.1941,0.3333333333333333,0.018398133719443027,0.0,1,0,532.35,1,1,0,0,1
23.0,1,16599.0,0,2400.0,13.49,0.14,2.0,505,0,0,0,0,0,0,0,1,1,0,0,0,0,9.717157974344635,7.783640596221253,0.020950659678293872,10.580083137538406,1.8886000000000003,0.0,0.02671287123423194,0.0,1,1,323.76,1,1,0,1,1
22.0,1,51608.0,0,25000.0,14.59,0.48,2.0,593,0,0,1,0,0,0,0,0,0,0,0,1,0,10.85145135486515,10.12667110305036,0.07552123701751666,44.78409355138738,7.0032,0.0,0.024603709907919543,0.0,1,1,3647.5,1,0,0,1,1
26.0,0,58516.0,6,25000.0,9.64,0.43,4.0,686,0,0,0,0,1,0,0,0,0,1,0,0,0,10.977072589295041,10.12667110305036,0.04545765260783376,31.183949688973957,4.1452,0.75,0.014052478113626126,0.0,1,0,2410.0,0,0,0,0,1
25.0,0,16395.0,4,3600.0,14.59,0.22,3.0,646,0,1,0,0,0,0,0,1,0,0,0,1,0,9.704792681624228,8.188966863648876,0.0342323879231473,22.114122598353156,3.2098,0.5714285714285714,0.022585139283923934,0.0,1,1,525.24,0,1,0,0,1
22.0,0,16890.0,0,4750.0,11.01,0.28,3.0,645,0,0,1,0,0,0,0,1,0,1,0,0,0,9.734536214680345,8.46611040118692,0.03377590290112493,21.78545737122558,3.0828,0.0,0.01706976741539571,0.0,1,0,522.975,1,1,0,0,1
25.0,0,51747.0,3,25000.0,16.35,0.48,3.0,697,0,1,0,0,0,0,0,0,0,1,0,0,0,10.854141063037792,10.12667110305036,0.0838212843256614,58.423435174986,7.848000000000001,0.42857142857142855,0.02345767571957292,0.0,1,1,4087.5000000000005,0,0,0,0,1
21.0,1,59864.0,0,25000.0,10.99,0.42,2.0,648,0,0,0,0,0,0,0,0,0,1,0,0,0,10.999847306150944,10.12667110305036,0.05007182948015502,32.44654550314045,4.6158,0.0,0.016959876517037228,0.0,1,0,2747.5,1,0,0,1,1
25.0,1,270972.0,1,25000.0,18.67,0.09,2.0,640,1,0,0,0,1,1,0,0,0,0,0,0,1,12.50977446390203,10.12667110305036,0.018147631489600403,11.614484153344257,1.6803000000000001,0.14285714285714285,0.029171874954418947,18.67,1,1,4667.500000000001,0,0,1,1,0
26.0,1,270870.0,5,3000.0,9.32,0.01,4.0,681,0,0,1,0,0,0,0,0,0,1,0,0,0,12.509397971770698,8.006700845440367,0.0011429837191272566,0.7783719127256618,0.0932,0.625,0.013685756220725763,0.0,0,0,279.6,0,0,1,0,0
23.0,0,270729.0,0,7500.0,8.63,0.03,2.0,646,0,1,0,0,0,0,0,0,1,0,0,0,0,12.508877293252064,8.922791623969637,0.002667796948239753,1.7233968285628802,0.2589,0.0,0.013359133106255213,0.0,0,0,647.2500000000001,1,0,1,1,0
26.0,1,270877.0,4,25000.0,10.08,0.09,2.0,615,1,0,1,0,0,1,0,0,0,0,0,0,1,12.509423813996527,10.12667110305036,0.010226043554823776,6.289016786216623,0.9072,0.5,0.016390243875788222,10.08,0,0,2520.0,0,0,1,1,0
22.0,1,60501.0,0,25000.0,11.83,0.41,3.0,687,0,1,0,0,0,0,0,0,0,0,0,0,0,11.010431701323773,10.12667110305036,0.05301565263384076,36.4217533594486,4.8503,0.0,0.0172197961903642,0.0,1,0,2957.5,1,0,0,0,1
23.0,1,60754.0,1,25000.0,7.9,0.41,3.0,650,0,0,0,0,0,0,0,0,1,0,0,0,0,11.014604662342713,10.12667110305036,0.03662310300556342,23.805016953616224,3.239,0.2,0.01215384613514793,0.0,1,0,1975.0,1,0,0,0,1
25.0,1,60829.0,0,25000.0,5.99,0.41,2.0,588,0,0,1,0,0,0,0,0,0,0,1,0,0,11.015838367314752,10.12667110305036,0.02872807378059807,16.892107382991664,2.4558999999999997,0.0,0.010187074812607015,0.0,1,0,1497.5,0,0,0,1,1
24.0,1,53825.0,2,25000.0,15.33,0.46,2.0,652,0,0,1,0,0,0,0,0,1,0,0,0,0,10.893511900787338,10.12667110305036,0.07584765443567115,49.452670692057595,7.0518,0.3333333333333333,0.023512269902588544,0.0,1,1,3832.5,1,0,0,1,1
23.0,1,60801.0,0,25000.0,11.83,0.41,4.0,658,0,0,0,0,0,0,0,0,0,0,0,0,1,11.015377962150081,10.12667110305036,0.05275406654495814,34.712175786582456,4.8503,0.0,0.017978723376932033,0.0,1,0,2957.5,1,0,0,0,1
22.0,1,60747.0,0,25000.0,10.36,0.41,2.0,634,0,0,0,0,0,0,0,0,0,0,0,0,1,11.01448943885016,10.12667110305036,0.046751279898595816,29.640311455709746,4.247599999999999,0.0,0.01634069398053518,0.0,1,0,2590.0,1,0,0,1,1
22.0,0,61029.0,0,25000.0,12.23,0.41,3.0,623,0,0,0,0,0,0,0,0,0,0,0,0,1,11.01912082553854,10.12667110305036,0.05419554637959003,33.76382539448459,5.0142999999999995,0.0,0.019630818588072523,0.0,1,0,3057.5,1,0,0,0,1
22.0,0,63236.0,0,25000.0,11.11,0.4,4.0,635,0,1,0,0,0,0,0,0,0,1,0,0,0,11.054644851868005,10.12667110305036,0.04787620975393763,30.401393193750394,4.444,0.0,0.01749606296457313,0.0,1,0,2777.5,1,0,0,0,1
23.0,0,17149.0,0,4950.0,7.9,0.29,4.0,531,0,0,1,0,0,0,0,1,1,0,0,0,0,9.749753452594087,8.507344855361422,0.025689544579858885,13.641148171905067,2.291,0.0,0.014877589425842582,0.0,1,0,391.05,1,1,0,0,1
24.0,0,265066.0,4,25000.0,11.58,0.09,2.0,665,1,0,0,0,1,1,0,0,0,1,0,0,0,12.487737903200873,10.12667110305036,0.011864969479299495,7.890204703734164,1.0422,0.6666666666666666,0.017413533808400702,11.58,0,0,2895.0,1,0,1,1,0
23.0,1,260205.0,2,21000.0,8.9,0.08,3.0,703,0,1,0,0,0,1,0,0,1,0,0,0,0,12.469228903979925,9.952325334619427,0.00798985415345593,5.6168674698795185,0.7120000000000001,0.4,0.012660028431493558,0.0,0,0,1869.0,1,0,1,0,0
25.0,0,260035.0,5,25000.0,16.07,0.1,3.0,585,1,1,0,0,0,1,0,0,0,1,0,0,0,12.468575361951212,10.12667110305036,0.016411252331416926,9.600582613878903,1.6070000000000002,0.7142857142857143,0.02747008542312806,16.07,0,1,4017.5,0,0,1,0,0
26.0,0,260444.0,4,20000.0,14.22,0.08,2.0,594,0,0,1,0,0,1,0,0,0,1,0,0,0,12.470146985446348,9.90353755128617,0.0116877332555175,6.942513553777395,1.1376000000000002,0.5,0.02393939389909193,0.0,0,1,2844.0,0,0,1,1,0
23.0,1,258980.0,0,35000.0,14.79,0.14,3.0,618,1,0,1,0,0,1,0,0,0,0,0,1,0,12.464509978917407,10.463131911491967,0.021339485674569465,13.187802146883929,2.0706,0.0,0.023932038796226473,14.79,1,1,5176.499999999999,1,0,1,0,0
26.0,1,259081.0,2,12000.0,7.88,0.05,2.0,626,1,0,0,0,0,1,0,0,0,1,0,0,0,12.46489989289034,9.392745258631441,0.004112999409451098,2.5747376303163874,0.394,0.25,0.012587859404811726,7.88,0,0,945.6,0,0,1,1,0
23.0,1,63497.0,0,25000.0,13.22,0.39,2.0,695,0,0,0,0,0,0,0,0,0,0,0,0,0,11.058763688321779,10.12667110305036,0.05598689701875679,38.91089342803597,5.1558,0.0,0.019021582706443767,0.0,1,1,3305.0,1,0,0,1,1
26.0,0,56325.0,2,25000.0,11.86,0.44,4.0,690,0,0,0,1,0,0,0,0,1,0,0,0,0,10.93891151924848,10.12667110305036,0.05707944962272526,39.38482023968043,5.2184,0.25,0.017188405772190714,0.0,1,0,2965.0,0,0,0,0,1
22.0,1,64842.0,0,25000.0,13.43,0.39,4.0,574,0,0,1,0,0,0,0,0,0,1,0,0,0,11.07972424251526,10.12667110305036,0.05563523642083835,31.93462570556121,5.2377,0.0,0.023397212502792312,0.0,1,1,3357.5,1,0,0,0,1
26.0,0,57856.0,0,25000.0,15.28,0.43,2.0,602,0,0,0,0,0,0,0,0,0,0,1,0,0,10.965729727894512,10.12667110305036,0.07034706858407079,42.348935287610615,6.570399999999999,0.0,0.025382059758501562,0.0,1,1,3820.0,0,0,0,1,1
23.0,1,57318.0,0,25000.0,17.93,0.44,2.0,679,0,1,0,0,0,0,0,0,0,0,0,0,1,10.956387435872271,10.12667110305036,0.08256568617188317,56.06210091070867,7.8892,0.0,0.026406480078930074,0.0,1,1,4482.5,1,0,0,1,1
23.0,0,16916.0,2,1400.0,9.25,0.08,4.0,615,0,0,0,0,0,1,0,0,0,1,0,0,0,9.736074312475292,7.244941546337007,0.008483092929770631,5.217102151808938,0.74,0.4,0.015040650382047722,0.0,0,0,129.5,1,1,0,0,0
21.0,1,16664.0,0,4500.0,12.98,0.27,4.0,601,0,0,0,0,1,0,0,1,0,0,0,0,1,9.72106599074184,8.412054873292933,0.037752040326452234,22.688976236197792,3.5046000000000004,0.0,0.021597337734447025,0.0,1,0,584.1,1,1,0,0,1
22.0,1,252803.0,0,16000.0,10.62,0.06,4.0,577,1,1,0,0,0,1,0,0,0,0,0,0,1,12.44036976391447,9.680406499268875,0.007354343105105556,4.243455971645906,0.6371999999999999,0.0,0.01840554589531101,10.62,0,0,1699.2,1,0,1,0,0
26.0,0,253061.0,3,22000.0,11.83,0.09,4.0,588,1,1,0,0,0,0,0,1,0,0,0,0,0,12.441389796976072,9.99884318585288,0.01115383247517397,6.558453495402294,1.0647,0.375,0.020119047584831552,11.83,0,0,2602.6,0,0,1,0,0
26.0,1,58602.0,8,25000.0,18.43,0.43,2.0,595,0,0,1,0,0,0,0,0,0,0,0,0,1,10.978541168793958,10.12667110305036,0.08288966246885772,49.31934916897034,7.9249,1.0,0.030974789863907917,0.0,1,1,4607.5,0,0,0,1,1
22.0,1,67012.0,2,25000.0,11.01,0.37,4.0,653,0,0,0,0,0,0,0,0,0,1,0,0,0,11.112641909402493,10.12667110305036,0.04480540798662926,29.25793141526891,4.0737,0.5,0.016860643159478342,0.0,1,0,2752.5,1,0,0,0,1
24.0,0,66643.0,3,25000.0,11.01,0.38,4.0,663,0,0,0,0,1,0,0,0,0,0,1,0,0,11.10712029904896,10.12667110305036,0.04505349399036658,29.870466515613042,4.1838,0.5,0.0166063348165817,0.0,1,0,2752.5,1,0,0,0,1
23.0,1,66599.0,0,25000.0,11.36,0.38,3.0,653,0,0,1,0,0,0,0,0,0,1,0,0,0,11.106459856528481,10.12667110305036,0.046397093049445184,30.297301761287706,4.3168,0.0,0.017396630907508988,0.0,1,0,2840.0,1,0,0,0,1
23.0,1,67212.0,2,25000.0,15.65,0.37,3.0,598,0,1,0,0,0,0,0,0,0,1,0,0,0,11.115621960182695,10.12667110305036,0.061930905195500804,37.034681306909484,5.7905,0.4,0.026170568518109418,0.0,1,1,3912.5,1,0,0,0,1
24.0,0,66918.0,1,25000.0,13.22,0.37,4.0,630,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11123821177333,10.12667110305036,0.053124719806330135,33.46857347798799,4.8914,0.16666666666666666,0.020984126950818846,0.0,1,1,3305.0,1,0,0,0,1
26.0,1,68066.0,2,25000.0,12.87,0.37,2.0,637,0,1,0,0,0,0,0,0,1,0,0,0,0,11.12824779319225,10.12667110305036,0.05094320218611348,32.450819792554285,4.7619,0.25,0.020204081600935505,0.0,1,0,3217.5,0,0,0,1,1
24.0,1,245545.0,1,20000.0,13.04,0.08,3.0,660,1,1,0,0,0,0,0,1,0,0,0,1,0,12.411239581373396,9.90353755128617,0.0114357857011953,7.547618562788898,1.0432,0.16666666666666666,0.019757575727640034,13.04,0,1,2607.9999999999995,1,0,1,0,0
23.0,1,229083.0,0,22000.0,17.58,0.1,3.0,639,0,1,0,0,0,1,0,0,0,1,0,0,0,12.341844027504294,9.99884318585288,0.01784331443188713,11.401877921975876,1.758,0.0,0.027511737046147514,0.0,1,1,3867.5999999999995,1,0,1,0,1
23.0,1,17859.0,0,7750.0,17.04,0.43,4.0,626,0,0,0,0,0,0,0,1,0,0,0,0,0,9.79031885443049,8.955577146281511,0.07828545831233552,49.006696903522034,7.3271999999999995,0.0,0.027220447240861905,0.0,1,1,1320.6,1,1,0,0,1
24.0,0,72608.0,3,25000.0,10.99,0.34,3.0,612,0,1,0,0,0,0,0,0,0,0,0,0,0,11.19284416007177,10.12667110305036,0.04128332966064346,25.265397752313795,3.7366,0.5,0.017957516310526934,0.0,1,0,2747.5,1,0,0,0,1
24.0,1,73073.0,1,25000.0,11.11,0.34,3.0,628,0,0,1,0,0,0,0,0,0,0,0,0,0,11.199227905315166,10.12667110305036,0.04143117156815787,26.018775744803143,3.7774,0.16666666666666666,0.017691082774377257,0.0,1,0,2777.5,1,0,0,0,1
26.0,0,65880.0,2,25000.0,14.83,0.38,2.0,592,0,0,0,0,1,0,0,0,1,0,0,0,0,11.095605363289915,10.12667110305036,0.06007134183363692,35.562234365513056,5.6354,0.25,0.025050675633360345,0.0,1,1,3707.5,0,0,0,1,1
23.0,1,17755.0,1,4000.0,11.01,0.23,3.0,580,0,0,0,0,0,0,0,1,1,0,0,0,0,9.784478765953926,8.294299608857235,0.027057166995212618,15.693156857223318,2.5323,0.2,0.018982758587960762,0.0,1,0,440.4,1,1,0,0,1
24.0,1,241180.0,3,12000.0,12.69,0.05,2.0,634,0,0,1,0,0,0,0,0,0,0,0,1,0,12.393302967929774,9.392745258631441,0.006811510075462311,4.318497387843105,0.6345000000000001,0.5,0.02001577283909184,0.0,0,0,1522.8,1,0,1,1,0
24.0,1,240894.0,3,12000.0,13.49,0.05,2.0,678,0,1,0,0,0,1,0,0,0,0,1,0,0,12.392116432887358,9.392745258631441,0.007218112530822686,4.893880295897781,0.6745000000000001,0.5,0.01989675513289564,0.0,0,1,1618.8,1,0,1,1,0
21.0,1,240980.0,0,16000.0,14.65,0.07,4.0,557,1,0,0,0,0,1,0,0,0,1,0,0,0,12.392473371190626,9.680406499268875,0.010390903809444766,5.787733421860735,1.0255,0.0,0.026301615751702666,14.65,0,1,2344.0,1,0,1,0,0
25.0,1,65742.0,3,25000.0,16.82,0.38,4.0,672,0,0,1,0,0,0,0,0,0,0,1,0,0,11.093508480494004,10.12667110305036,0.06776489915122752,45.5380122296249,6.3916,0.42857142857142855,0.025029761867515234,0.0,1,1,4205.0,0,0,0,0,1
23.0,1,72713.0,0,25000.0,12.73,0.34,3.0,613,0,0,1,0,0,0,0,0,0,0,0,0,0,11.194289217196543,10.12667110305036,0.04720613920481895,28.937363332554014,4.328200000000001,0.0,0.020766721010168483,0.0,1,0,3182.5,1,0,0,0,1
23.0,1,72627.0,3,25000.0,10.25,0.34,4.0,566,0,0,0,0,0,0,0,0,0,0,0,0,0,11.193105801390558,10.12667110305036,0.038725267462513945,21.918501383782893,3.4850000000000003,0.6,0.018109540604046747,0.0,1,0,2562.5,1,0,0,0,1
21.0,1,72843.0,0,25000.0,10.99,0.34,4.0,718,0,1,0,0,0,0,0,0,0,1,0,0,0,11.19607544721571,10.12667110305036,0.04115014483203602,29.545803989401865,3.7366,0.0,0.015306406663918654,0.0,1,0,2747.5,1,0,0,0,1
25.0,1,75504.0,4,25000.0,12.73,0.33,2.0,484,0,0,0,0,0,0,0,0,0,0,0,1,0,11.23195415820989,10.12667110305036,0.04546116762025853,22.003205128205128,4.200900000000001,0.5714285714285714,0.026301652838219728,0.0,1,0,3182.5,0,0,0,1,1
22.0,0,68824.0,0,25000.0,14.96,0.36,3.0,634,0,0,0,0,0,0,0,0,0,0,1,0,0,11.139322330010808,10.12667110305036,0.057973962571196094,36.755492270138326,5.3856,0.0,0.023596214473823006,0.0,1,1,3740.0,1,0,0,0,1
23.0,0,241167.0,2,28000.0,11.01,0.12,2.0,653,1,0,1,0,0,1,0,0,0,1,0,0,0,12.39324906505031,10.239995502805316,0.013943864624927955,9.105343600077955,1.3212,0.4,0.016860643159478342,11.01,0,0,3082.8,1,0,1,1,0
21.0,1,241060.0,0,25000.0,13.99,0.1,2.0,699,0,0,1,0,0,1,0,0,1,0,0,0,0,12.39280529247854,10.12667110305036,0.015545922177051356,10.866599601758898,1.399,0.0,0.02001430612301244,0.0,0,1,3497.5,1,0,1,1,0
24.0,1,240855.0,0,24000.0,7.49,0.1,4.0,656,1,0,0,0,0,1,0,0,0,0,0,0,1,12.391954523518885,10.085850775128717,0.008459861742542193,5.549669303107679,0.7490000000000001,0.0,0.011417682909424264,7.49,0,0,1797.6,1,0,1,0,0
26.0,1,241030.0,3,15000.0,14.79,0.06,3.0,626,1,0,0,0,0,1,0,0,0,1,0,0,0,12.392680834905967,9.61587214452889,0.009826577604447578,6.151437580384184,0.8874,0.375,0.02362619804532556,14.79,0,1,2218.5,0,0,1,0,0
25.0,1,240895.0,2,15500.0,11.99,0.06,2.0,659,0,0,0,0,0,1,0,0,1,0,0,0,0,12.392120584064942,9.648659816955295,0.00835820585732373,5.508057659976338,0.7194,0.2857142857142857,0.01819423365979631,0.0,0,0,1858.45,0,0,1,1,0
24.0,0,240932.0,4,10000.0,8.49,0.04,4.0,604,1,0,0,0,0,0,0,0,0,1,0,0,0,12.392274165522567,9.210440366976517,0.003938870718709013,2.379077914100244,0.3396,0.6666666666666666,0.014056291367456472,8.49,0,0,849.0,1,0,1,0,0
24.0,1,80145.0,1,25000.0,9.91,0.31,2.0,636,0,1,0,0,0,0,0,0,0,1,0,0,0,11.29160525036688,10.12667110305036,0.034032066878782206,21.644394534905484,3.0721,0.16666666666666666,0.015581760981789684,0.0,1,0,2477.5,1,0,0,1,1
22.0,1,80303.0,0,25000.0,13.06,0.31,3.0,554,0,0,0,0,1,0,0,0,0,1,0,0,0,11.293574711894715,10.12667110305036,0.043771714630835706,24.24952990548298,4.0486,0.0,0.02357400717766425,0.0,1,1,3265.0,1,0,0,0,1
22.0,1,241048.0,0,9000.0,6.17,0.04,4.0,587,1,0,0,0,0,1,0,0,1,0,0,0,0,12.392755511308257,9.105090961257085,0.0026770601705884303,1.5714343201354086,0.2468,0.0,0.010511073235926621,6.17,0,0,555.3,1,0,1,0,0
25.0,1,241005.0,4,18000.0,16.32,0.07,3.0,708,1,0,1,0,0,0,0,0,0,1,0,0,0,12.392577108428446,9.798182590890704,0.012935831206821435,9.158568494429575,1.1424,0.5714285714285714,0.023050847425069423,16.32,0,1,2937.6,0,0,1,0,0
25.0,0,240768.0,2,12000.0,10.38,0.05,2.0,669,1,0,0,0,1,1,0,0,0,0,0,0,1,12.391593246587886,9.392745258631441,0.005671850079744817,3.7944677033492824,0.519,0.2857142857142857,0.015515695044072205,10.38,0,0,1245.6000000000001,0,0,1,1,0
25.0,1,241201.0,2,23050.0,14.35,0.1,3.0,578,0,1,0,0,0,1,0,0,0,0,0,0,0,12.393390035674754,10.045464431431677,0.01466898976372403,8.47867608343249,1.435,0.2857142857142857,0.024826989576423892,0.0,0,1,3307.675,0,0,1,0,0
24.0,1,240920.0,5,20000.0,11.01,0.08,3.0,615,0,0,1,0,0,1,0,0,1,0,0,0,0,12.39222435790448,9.90353755128617,0.009970114560850075,6.131620454922796,0.8808,0.8333333333333334,0.017902438995280587,0.0,0,0,2202.0,1,0,1,0,0
24.0,0,72919.0,1,25000.0,11.01,0.34,2.0,553,0,0,0,0,1,0,0,0,1,0,0,0,0,11.197118228792599,10.12667110305036,0.04117582523073547,22.770231352596717,3.7434000000000003,0.16666666666666666,0.019909584050796413,0.0,1,0,2752.5,1,0,0,1,1
21.0,1,18008.0,0,3000.0,11.01,0.17,4.0,635,0,0,0,0,1,0,0,1,0,0,1,0,0,9.798626911919953,8.006700845440367,0.020007774322523323,12.70493669480231,1.8717000000000001,0.0,0.0173385826498605,0.0,1,0,330.3,1,1,0,0,1
26.0,0,81238.0,3,25000.0,15.21,0.31,2.0,531,0,1,0,0,0,0,0,0,0,0,0,0,0,11.305150706411276,10.12667110305036,0.049884290602919816,26.488558310150424,4.7151000000000005,0.375,0.02864406774266654,0.0,1,1,3802.5,0,0,0,1,1
23.0,1,80868.0,1,25000.0,7.9,0.31,4.0,621,0,0,0,0,0,0,0,0,0,1,0,0,0,11.300585840488498,10.12667110305036,0.027513973388732255,17.08617747440273,2.4490000000000003,0.2,0.012721417048757783,0.0,1,0,1975.0,1,0,0,0,1
24.0,1,81537.0,1,25000.0,10.99,0.31,3.0,674,0,0,1,0,0,0,0,0,0,0,0,0,1,11.308824448233334,10.12667110305036,0.0367624514024308,24.77789224523836,3.4069000000000003,0.16666666666666666,0.016305637958003504,0.0,1,0,2747.5,1,0,0,0,1
24.0,0,82741.0,0,25000.0,14.09,0.3,3.0,688,0,1,0,0,0,0,0,0,0,0,0,0,0,11.323482611828652,10.12667110305036,0.04559408274011675,31.368728925200323,4.226999999999999,0.0,0.020479651133023764,0.0,1,1,3522.5,1,0,0,0,1
25.0,0,83901.0,3,25000.0,17.49,0.3,2.0,597,0,0,0,0,0,0,0,0,0,0,0,0,0,11.337404730073445,10.12667110305036,0.05509469493808178,32.89153287803482,5.246999999999999,0.42857142857142855,0.029296482362987465,0.0,1,1,4372.499999999999,0,0,0,1,1
25.0,1,240717.0,1,12000.0,11.48,0.05,3.0,640,0,1,0,0,0,1,0,0,0,1,0,0,0,12.391381402861303,9.392745258631441,0.006221413527087825,3.9817046573362083,0.5740000000000001,0.14285714285714285,0.017937499971972658,0.0,0,0,1377.6,0,0,1,0,0
26.0,0,226744.0,0,20000.0,17.74,0.09,2.0,621,0,1,0,0,0,1,0,0,0,0,0,0,1,12.331581317017614,9.90353755128617,0.01652965458843453,10.264915499417844,1.5965999999999998,0.0,0.028566827651261145,0.0,0,1,3547.9999999999995,0,0,1,1,1
26.0,0,241114.0,5,3000.0,13.92,0.01,3.0,608,1,0,1,0,0,1,0,0,0,0,0,0,0,12.39302927708261,8.006700845440367,0.001856383287573513,1.128681038844696,0.1392,0.625,0.022894736804449447,13.92,0,1,417.6,0,0,1,0,0
25.0,1,85284.0,3,25000.0,15.21,0.29,3.0,653,0,0,1,0,0,0,0,0,0,1,0,0,0,11.353753868074973,10.12667110305036,0.04751770554852024,31.029061723183716,4.4109,0.42857142857142855,0.0232924961358461,0.0,1,1,3802.5,0,0,0,0,1
22.0,0,18152.0,0,4000.0,10.99,0.22,3.0,585,0,0,1,0,0,0,0,1,0,0,0,1,0,9.80659111529043,8.294299608857235,0.02642133098281181,15.456478624944909,2.4178,0.0,0.018786324754211412,0.0,1,0,439.6,1,1,0,0,1
24.0,0,84871.0,3,25000.0,11.86,0.29,4.0,569,0,0,0,0,0,0,0,0,0,1,0,0,0,11.348899518139108,10.12667110305036,0.0378810194294871,21.55430005537816,3.4393999999999996,0.5,0.02084358520062639,0.0,1,0,2965.0,1,0,0,0,1
24.0,1,18294.0,2,6000.0,7.49,0.33,3.0,587,0,0,1,0,0,0,0,1,0,0,0,0,0,9.814383077453307,8.699681400989514,0.027845195145949492,16.34512955067235,2.4717000000000002,0.3333333333333333,0.012759795548961166,0.0,1,0,449.4,1,1,0,0,1
